postal code,latitude,longitude
50421,+42.8434649,-093.6184039
50423,+43.1182236,-093.8144654
50424,+43.3944301,-093.9338456
50426,+43.4154812,-093.0171326
50428,+43.1369333,-093.3971074
40041,+38.2559045,-085.6641611
48032,+43.1332030,-082.5969516
40045,+38.6874950,-085.3588846
38614,+34.1570438,-090.5977373
40046,+38.0239307,-085.1697914
50430,+42.9815643,-093.9539657
50431,+42.7371132,-093.3682228
41085,+39.0364097,-084.3933324
41086,+38.6892051,-084.8714404
41091,+38.9102666,-084.7363273
41092,+38.8156137,-084.6882133
41093,+38.3874030,-083.5584642
41094,+38.8827544,-084.6241082
41095,+38.7736871,-084.7474664
41097,+38.6211786,-084.5814436
41098,+38.5868697,-085.0081710
11213,+40.6710795,-073.9363417
41142,+38.2776764,-083.0730530
41143,+38.3349061,-082.9754121
41144,+38.5407973,-082.9425174
41146,+38.2791785,-082.8960241
41149,+38.0987221,-083.0769511
41159,+38.0104082,-082.9750823
41164,+38.2884036,-083.1572001
41166,+38.6371992,-083.0936458
41168,+38.3069896,-082.7510087
41169,+38.5355307,-082.7378896
48033,+42.4593218,-083.2932048
48034,+42.4969488,-083.2910783
38617,+34.3514921,-090.5220128
40047,+38.0394020,-085.5552393
40048,+37.8470403,-085.4702645
40049,+37.6635242,-085.3950254
32034,+30.6096916,-081.4917195
40050,+38.4460365,-085.1867470
40051,+37.6770688,-085.5514730
40052,+37.6041277,-085.4879418
48035,+42.5565996,-082.9075891
40055,+38.4952024,-085.3260249
38618,+34.7162839,-089.9378498
32038,+29.9350715,-082.6920095
40056,+38.3038128,-085.4901411
11215,+40.6626879,-073.9867402
11211,+40.7125973,-073.9530981
11212,+40.6629321,-073.9130189
11214,+40.5991479,-073.9960898
11216,+40.6807686,-073.9493128
47925,+40.8782811,-086.7484028
47926,+40.7803839,-086.5955161
47928,+39.9213365,-087.4723131
47929,+40.6701591,-086.9127602
47930,+40.2370870,-086.7423549
47932,+40.1343283,-087.4152412
47933,+40.0389131,-086.8968486
47940,+40.1175768,-086.7466345
47941,+40.3761342,-086.7739755
47942,+40.6862847,-087.4443028
47943,+41.0633825,-087.2734493
47944,+40.6164706,-087.3302630
47946,+40.9817381,-086.8684253
47948,+40.7770148,-087.2817350
47949,+40.0605402,-087.1373290
47950,+40.8024409,-086.6548567
47951,+40.7892544,-087.4444264
47952,+39.9596356,-087.2991050
47954,+39.8999625,-086.8185000
47955,+40.1963310,-086.8618651
47957,+41.0861459,-086.8747309
02338,+42.0028107,-070.8634730
76373,+34.1316875,-099.1066238
76374,+33.3586565,-098.7400556
76377,+34.0083184,-098.2585891
02339,+42.1229562,-070.8563099
05904,+44.4162172,-071.7065395
05905,+44.7020950,-071.6794813
05906,+44.4709955,-071.7059469
02341,+42.0504638,-070.8674185
02343,+42.1402442,-070.9973471
02346,+41.8780043,-070.8692669
02347,+41.8344122,-070.9571632
02351,+42.1199641,-070.9572156
02356,+42.0605324,-071.1196761
24724,+37.3308813,-081.2997571
24726,+37.5147514,-081.3520738
24729,+37.4498671,-081.2600100
24731,+37.3979662,-081.1510640
24733,+37.4507675,-081.2051935
24736,+37.4441893,-081.2774005
04987,+44.6741485,-069.2518443
65462,+37.6833748,-091.8487569
65463,+37.8532100,-092.7838461
65464,+37.1865777,-091.8997824
65466,+37.2054588,-091.3484015
04988,+44.5701476,-069.3624413
04989,+44.4293349,-069.6482941
06422,+41.4689218,-072.6845254
06423,+41.4574735,-072.3891533
06424,+41.5606030,-072.5023286
28652,+36.1000316,-081.9871702
28654,+36.0585125,-081.1593090
28655,+35.7632655,-081.7498616
06426,+41.3511360,-072.3971637
28657,+36.0219928,-081.9424253
28658,+35.6376189,-081.2358434
28659,+36.2159592,-081.1481686
28660,+35.9686146,-080.8562480
06758,+41.6737371,-073.2457529
76309,+33.8949226,-098.5437424
76310,+33.7990847,-098.5098400
76311,+33.9695437,-098.5090232
76351,+33.5580248,-098.6954269
76354,+34.1032767,-098.6224624
76357,+34.0805222,-098.1850008
76360,+33.9634768,-098.9611416
76363,+33.4759520,-099.5518254
76364,+34.0319674,-098.9953739
76365,+33.7584898,-098.2022505
76366,+33.7238490,-098.7836716
76367,+33.9733002,-098.7210940
76370,+33.5273956,-098.8847820
76371,+33.4849623,-099.6427067
76372,+33.2502025,-098.9255559
76379,+33.6682386,-098.4891177
76380,+33.6211472,-099.2437682
76384,+34.1603454,-099.3434256
76388,+33.3228359,-099.6421265
76389,+33.5130472,-098.4573171
76401,+32.2822351,-098.1967174
76402,+32.2163285,-098.2171657
05907,+44.9111607,-071.8186969
30165,+34.3029229,-085.2691035
31905,+32.3787954,-084.9068505
35004,+33.6034259,-086.4937889
20135,+39.0864737,-077.8872301
24604,+37.2119830,-081.5380890
24701,+37.3059506,-081.2049414
24712,+37.4630591,-081.0150103
24714,+37.4844691,-081.1900727
24715,+37.3403921,-081.3246176
24716,+37.4800422,-081.3718264
24719,+37.4871669,-081.3267255
24737,+37.3522448,-081.2493092
28666,+35.7252712,-081.4706616
24738,+37.3020414,-081.3097004
24740,+37.3734739,-081.0050011
24747,+37.3787522,-081.2996955
24801,+37.4488833,-081.5769889
24808,+37.3300262,-081.4224031
24811,+37.3991661,-081.7712507
24813,+37.3574119,-081.7201132
28682,+35.5882545,-080.9651531
28683,+36.3904389,-080.9110068
28684,+36.3348236,-081.6082007
28685,+36.3607918,-081.0598322
28689,+36.0365554,-080.9408956
28690,+35.7327346,-081.5742303
65335,+38.5047131,-093.3421026
65336,+38.7927078,-093.5753533
65337,+38.7944932,-093.4313787
65338,+38.3635473,-093.2799123
65339,+39.1959182,-093.3747372
65340,+39.0885082,-093.1759368
65344,+39.3137908,-093.1922692
65345,+38.5378923,-093.1268971
65347,+38.9912067,-093.0399804
65348,+38.7172694,-092.9711068
65349,+39.2304714,-093.0454521
65350,+38.6459696,-093.0906717
65351,+38.9945189,-093.3813848
65354,+38.6557601,-092.8735141
65355,+38.2195308,-093.3669589
65360,+38.5164111,-093.5175527
65401,+37.8998255,-091.7689050
65436,+37.6238014,-091.9636098
65438,+36.9313360,-091.5011015
65439,+37.6569685,-091.0642901
65440,+37.6199262,-091.1727279
65441,+38.0963804,-091.1590216
65443,+38.1317134,-092.0946125
65444,+37.3777802,-092.0538481
65446,+37.7778050,-091.2813405
65449,+37.8520330,-091.4946743
65452,+37.9668899,-092.2661268
65453,+38.1064929,-091.4398111
65456,+37.7846070,-091.1897795
65457,+37.8000073,-092.0516001
65459,+38.0297204,-092.0967322
65461,+37.6753586,-092.0424810
28662,+36.0215163,-081.8991214
28663,+36.5320301,-081.3094085
28665,+36.2098343,-081.3754737
83246,+42.6110714,-112.0246205
98036,+47.8097079,-122.2803939
98037,+47.8392222,-122.2854651
83250,+42.6725280,-112.2047505
98038,+47.4193780,-121.9580080
28667,+35.7714527,-081.4261542
28668,+36.4070545,-080.9904852
28669,+36.2234452,-080.9898176
28670,+36.1943084,-080.9124936
98039,+47.6316952,-122.2404046
83251,+43.9435803,-113.8812118
28671,+35.7526697,-081.5278976
28672,+36.4833867,-081.3266212
28673,+35.6177168,-080.9987579
28675,+36.5031607,-081.1350302
28676,+36.3318602,-080.8553405
28677,+35.7380994,-080.9260886
28678,+35.8217187,-081.0608438
28679,+36.2612113,-081.8283785
28681,+35.9226781,-081.2230575
98043,+47.7911111,-122.3077904
83253,+44.3152044,-113.6906732
98045,+47.3883271,-121.6062207
98047,+47.2617687,-122.2488886
34677,+28.0375255,-082.6730203
98050,+47.5452689,-121.9392880
98051,+47.3462096,-121.8812909
83254,+42.3287787,-111.2718768
83255,+43.6856967,-113.5836371
83261,+42.2160579,-111.4331493
83262,+43.2257603,-112.7744930
98052,+47.6809904,-122.1205314
98053,+47.6692565,-122.0084559
98055,+47.4469823,-122.2015208
98056,+47.5125270,-122.1902485
83263,+42.1812492,-111.7532134
98057,+47.4720203,-122.2218996
83271,+42.4422036,-112.9127795
83272,+42.1661160,-111.5111702
98058,+47.4427368,-122.1239733
34668,+28.3007926,-082.7085215
34669,+28.3560336,-082.6100594
34681,+28.0828193,-082.7759602
34683,+28.0877060,-082.7611342
34684,+28.0807435,-082.7268293
34685,+28.0932994,-082.6893638
68503,+40.8245798,-096.6740212
68504,+40.8544782,-096.6601837
34688,+28.1471250,-082.6789720
34689,+28.1483059,-082.7598770
34690,+28.1937447,-082.7257062
34691,+28.1980232,-082.8160781
68514,+40.9219788,-096.6531119
34695,+28.0082085,-082.6884041
34698,+28.0375528,-082.7863203
34705,+28.6995665,-081.7189086
34711,+28.5304961,-081.7533414
34714,+28.4031246,-081.7776804
34715,+28.6310164,-081.7260552
34731,+28.8641088,-081.8986313
50438,+43.1115023,-093.6186238
34734,+28.5370030,-081.5154539
99577,+61.2014204,-149.2482983
99579,+58.2027195,-157.4085651
99580,+59.3655385,-157.4910318
99583,+54.8900973,-163.4106443
99585,+61.9187111,-162.2884855
99586,+62.8328030,-143.3103869
99587,+60.9658075,-148.8766431
99588,+62.4022031,-146.9455939
68505,+40.8248388,-096.6192615
50444,+43.2972256,-093.3836303
50446,+43.3407393,-093.4469067
50447,+42.9254003,-093.7977075
50448,+43.3499384,-093.2405345
68506,+40.7796410,-096.6396335
47969,+40.2057173,-087.1487313
47970,+40.4621200,-087.1430538
47971,+40.5320180,-087.2339228
68507,+40.8588851,-096.6148484
47982,+40.1973481,-087.5270688
68508,+40.8182723,-096.7039372
68510,+40.8062368,-096.6357028
68512,+40.7388013,-096.7075134
68516,+40.7352764,-096.6427904
50433,+42.9232424,-093.0501835
50434,+43.2574879,-093.4485829
50435,+43.1580395,-092.7670494
50436,+43.2664567,-093.6710696
50439,+42.9447170,-093.6263388
50440,+43.3333408,-093.0712578
50441,+42.7413403,-093.2209733
47983,+40.2791310,-086.7672877
47987,+40.1257920,-087.2330296
47989,+39.8903447,-087.0490403
50449,+43.0024867,-093.5668978
50450,+43.4211788,-093.5223968
49626,+44.2399029,-086.2920273
50451,+43.3812338,-094.0776148
43156,+39.5535199,-082.7762953
50452,+42.7810988,-093.3673523
50453,+43.3633636,-093.6474200
43157,+39.8426533,-082.5462059
50454,+43.3818893,-092.7372750
50455,+43.4569537,-092.6498425
50456,+43.2912622,-093.2160488
81648,+39.9402205,-108.6653685
81649,+39.5302267,-106.2781626
81650,+39.7510374,-108.1137223
81652,+39.4851723,-107.6547164
81653,+40.9697539,-107.2271930
81654,+39.2055564,-107.0457972
81655,+39.7811728,-106.4598864
81656,+39.2838495,-106.8972560
81657,+39.6759985,-106.3082961
47966,+39.8858195,-087.3969843
47967,+40.1966805,-087.0016329
47994,+40.1692489,-087.0621270
89019,+35.7664335,-115.7353209
89060,+36.3857236,-116.0604448
89061,+36.0864188,-115.8983303
89439,+39.5203506,-119.9997998
47968,+39.9595182,-086.7499574
47974,+40.0429214,-087.4803633
47975,+40.4491317,-087.2532583
47977,+40.7559092,-087.1645673
47978,+40.9861730,-087.1129790
47980,+40.7522936,-086.9093481
47981,+40.2450249,-086.9304132
47990,+40.0618408,-087.0542812
47991,+40.2844443,-087.4630748
47992,+40.3193725,-087.0489990
47993,+40.3090139,-087.4127070
02357,+42.0549780,-071.0806508
02364,+41.9871959,-070.7419417
02359,+42.0678041,-070.8057131
02360,+41.8820556,-070.6312898
02366,+41.8509837,-070.6549838
02367,+41.9591000,-070.8027525
02368,+42.1764458,-071.0515677
33569,+27.8464644,-082.2886304
33570,+27.6904005,-082.4600814
33572,+27.7611087,-082.4085805
37334,+35.1664524,-086.5808947
37335,+35.0688983,-086.4039919
98136,+47.5364636,-122.3944092
83333,+43.5683080,-114.3109503
83334,+42.4444595,-114.2920889
98144,+47.5856274,-122.2919604
98146,+47.5000582,-122.3578478
83335,+42.5795825,-114.0668225
98148,+47.4437146,-122.3250097
98154,+47.6062106,-122.3337924
98155,+47.7544130,-122.3004769
98158,+47.4501648,-122.3078815
98164,+47.6059615,-122.3320293
83336,+42.5646803,-113.8246503
83337,+43.2240714,-115.1520584
76424,+32.8012132,-098.8869799
76426,+33.1660412,-097.8451007
76427,+33.1581889,-098.3776639
76429,+32.7593726,-098.6664488
76430,+32.7901312,-099.2418396
76431,+33.3158826,-097.8576782
76432,+31.8425655,-098.8051338
76433,+32.3157386,-098.0228490
76435,+32.2426373,-098.8571405
76436,+31.8634023,-098.2281026
76437,+32.4035423,-099.0388039
76442,+31.8908959,-098.6130957
76443,+32.1338305,-099.2133488
76444,+32.1234803,-098.5772728
76445,+32.3028179,-098.5523835
76446,+32.0753007,-098.3486196
76448,+32.3984551,-098.7978242
76449,+32.9051554,-098.3243591
76450,+33.0577593,-098.6222223
76452,+31.7475418,-098.3643922
76453,+32.5841935,-098.3356938
76454,+32.2118496,-098.7357937
76455,+31.8133321,-098.3844780
76457,+31.9446624,-098.0279721
76458,+33.2195888,-098.1881535
76459,+33.2764264,-098.3823736
76460,+33.3064574,-098.5002732
76462,+32.5270153,-098.0088488
76463,+32.4554075,-098.4181683
76464,+32.5560038,-099.1647356
76466,+32.4333095,-098.7374200
76469,+32.3409272,-099.1985026
76470,+32.4958750,-098.6640200
76471,+32.1169531,-098.9851401
76472,+32.6005033,-098.1727603
76474,+31.9765227,-098.7938566
76475,+32.6760317,-098.4830698
24816,+37.4611017,-081.7059385
24817,+37.3522680,-081.8047796
24818,+37.6027019,-081.6249459
24822,+37.6470945,-081.6972939
24823,+37.6719698,-081.7519484
24826,+37.2932667,-081.6235918
24827,+37.7532704,-081.6414801
24828,+37.4988996,-081.6366348
24830,+37.3231252,-081.5061218
98070,+47.4071963,-122.4733222
24831,+37.3941047,-081.4115212
24834,+37.5476888,-081.6305665
24836,+37.3338740,-081.5586203
24839,+37.5606756,-081.7383889
24843,+37.4871442,-081.7100999
24844,+37.4624523,-081.8066270
83278,+44.3362990,-114.8136955
83281,+42.3298519,-111.9654518
98072,+47.7607851,-122.1305312
83283,+42.3711003,-111.6324700
83285,+43.0723922,-111.3030204
24845,+37.5179528,-081.8178410
24846,+37.5295220,-081.9128600
65468,+37.2499277,-091.7902235
65470,+37.5474340,-092.4018014
65473,+37.7064327,-092.1544891
65479,+37.3420260,-091.6361386
65483,+37.2989690,-091.9550934
65484,+37.3562230,-092.2270153
65486,+38.1082875,-092.3280606
65501,+37.4621266,-091.5662414
98101,+47.6109020,-122.3364219
65529,+37.9220284,-091.9919619
65534,+37.6902790,-092.2842797
65535,+38.0700027,-091.2741538
38401,+35.6291642,-087.0215261
38425,+35.4122094,-087.9430133
38449,+35.0404391,-086.8181717
38450,+35.1836231,-087.7927391
38451,+35.4605341,-086.9922392
38452,+35.0803550,-087.7963079
38453,+35.1213600,-086.8121082
38454,+35.7281708,-087.3453158
35091,+33.7792362,-086.7895543
60062,+42.1262789,-087.8450880
35094,+33.5300662,-086.5533028
38455,+35.0435428,-086.8857073
38456,+35.3354765,-087.2663792
38457,+35.0293248,-087.2844460
38459,+35.1942810,-086.8054502
38460,+35.0886639,-087.1531858
38461,+35.5930012,-087.3419712
38462,+35.5281708,-087.5629428
38463,+35.0705953,-087.6451153
38464,+35.2907885,-087.4337363
38468,+35.1351461,-087.2910626
38469,+35.0746650,-087.4286294
38471,+35.0839005,-087.9323970
38472,+35.3776097,-087.0385230
38473,+35.0212463,-087.1716737
28692,+36.2675377,-081.8084950
28693,+36.4717725,-081.5590085
28694,+36.3663365,-081.4680158
28697,+36.1340080,-081.1657208
28698,+36.3408940,-081.7362449
28701,+35.7050981,-082.6364673
28702,+35.4056017,-083.6052421
28720,+35.4507537,-082.2536544
28721,+35.6626696,-082.9584965
28722,+35.2084615,-082.0610112
28723,+35.3142071,-083.0261283
28725,+35.3666450,-083.2550816
38923,+33.3885674,-089.9885887
38924,+33.2914898,-090.2246106
28726,+35.2809988,-082.4165550
72460,+36.3498226,-091.1693032
72461,+36.2661465,-090.2852192
28729,+35.3203983,-082.6006232
28730,+35.5174215,-082.3780416
28731,+35.2880357,-082.3946694
28732,+35.4518286,-082.4457022
28733,+35.4288598,-083.8141719
28734,+35.1890812,-083.4122601
28735,+35.4758752,-082.3504984
28736,+35.1756584,-083.0864674
28739,+35.2561109,-082.5437072
28745,+35.5252818,-082.9720465
83274,+43.3488400,-112.0979842
98059,+47.4994290,-122.1101568
98074,+47.6225418,-122.0442099
83286,+42.0634231,-112.0157480
72464,+36.4577476,-090.1441079
72466,+36.0537925,-091.3307266
72467,+35.8410390,-090.6756018
72469,+35.9518245,-091.2890725
98075,+47.5860922,-122.0374358
83287,+42.0422464,-111.3991914
98077,+47.7523786,-122.0602825
98087,+47.8600854,-122.2672377
98092,+47.2870740,-122.1138390
35082,+33.1580244,-086.1538625
35083,+34.1998710,-086.5991701
60060,+42.2701035,-088.0392919
35085,+32.9764979,-086.7391813
35087,+34.3064533,-086.5842958
60061,+42.2349093,-087.9591350
35089,+32.9457817,-086.0818324
60064,+42.3240272,-087.8567039
35096,+33.6203357,-086.1076680
35097,+33.8921883,-086.6271325
35098,+34.1210999,-087.0468798
60067,+42.1063235,-088.0643368
35216,+33.4192460,-086.7894334
48197,+42.1940339,-083.6399843
38922,+33.9326954,-089.6492024
32223,+30.1566438,-081.6492657
32224,+30.2704818,-081.4687563
98199,+47.6513707,-122.4073486
83340,+43.7424779,-114.6383111
83341,+42.4191065,-114.3707415
98201,+48.0063109,-122.2100442
98203,+47.9455190,-122.2310955
32225,+30.3577559,-081.5058287
34736,+28.5564989,-081.8997388
98205,+47.9885951,-122.1501485
34737,+28.6923076,-081.7967386
34739,+27.9305404,-081.1170319
34741,+28.3063705,-081.4270600
34743,+28.3293213,-081.3551482
34744,+28.3009688,-081.3293770
34746,+28.2388258,-081.4453405
34747,+28.3115033,-081.5955912
34748,+28.7684049,-081.8829108
34753,+28.5770777,-081.8859138
98207,+47.9877204,-122.2233071
83344,+42.4469189,-114.1383023
83346,+42.2848520,-113.8244037
98208,+47.9017773,-122.1869988
98220,+48.6849452,-122.1951937
98221,+48.5050248,-122.6592851
34756,+28.5836549,-081.6841079
34758,+28.1920678,-081.4854277
34759,+28.1038950,-081.4193726
98222,+48.5706670,-122.8174625
83347,+42.6636222,-113.8090203
83348,+43.2494716,-114.1076799
76486,+33.0146393,-098.0531903
76487,+32.9724821,-097.9048788
34760,+28.5547274,-081.6321657
34761,+28.5785766,-081.5341159
34762,+28.7573789,-081.9206097
73573,+34.1656407,-097.9386426
72137,+35.3362711,-092.0421785
92252,+34.1683331,-116.2884311
72456,+36.4472542,-090.3383557
72457,+36.0888910,-091.0682214
72458,+36.0726014,-091.1585494
72459,+36.2925233,-091.2929894
72462,+36.3891163,-090.7593350
06108,+41.7803750,-072.6239448
76490,+32.9454711,-098.0189012
76491,+33.0368720,-099.0488066
76501,+31.0753033,-097.2524335
76502,+31.1039315,-097.4120197
76504,+31.1378860,-097.3736530
06109,+41.7024837,-072.6693014
76508,+31.0775682,-097.3640644
76511,+30.8017816,-097.4244115
76513,+31.0516879,-097.4999087
76518,+30.8526526,-097.1488976
76519,+31.0208324,-097.1206900
76520,+30.8911291,-096.9076015
76522,+31.2190453,-097.9682237
06110,+41.7326832,-072.7336033
01003,+42.3899407,-072.5241081
06111,+41.6869933,-072.7308386
41180,+38.1504275,-082.8841528
41183,+38.5533691,-082.7378319
41189,+38.5476388,-083.5628884
41201,+38.0744569,-082.7383015
41203,+37.8406860,-082.4598310
41204,+37.8295425,-082.6723329
41214,+37.8015423,-082.6276157
41216,+37.7325700,-082.8033678
41219,+37.9261121,-082.9053279
41222,+37.7558907,-082.8584539
41224,+37.8051853,-082.5455542
41226,+37.9811286,-082.9522134
41230,+38.0437945,-082.6727567
41231,+37.8135494,-082.4068761
41232,+37.9410178,-082.7297190
41234,+37.7902270,-082.7419332
41238,+37.8462298,-082.9611856
41240,+37.8239754,-082.7965795
41250,+37.7154799,-082.4558362
41254,+37.8873018,-082.7152978
41255,+37.9042747,-082.8328517
41256,+37.8400932,-082.8967583
41257,+37.9186486,-082.7949227
41260,+37.8255690,-082.7527854
41262,+37.8450955,-082.6300928
41263,+37.8568957,-082.7521804
41264,+37.9249097,-082.6814545
41265,+37.7481831,-082.7072531
41267,+37.8782429,-082.4410043
40057,+38.3941943,-085.0429082
40058,+38.4327378,-085.1704642
38619,+34.5181420,-089.8355411
01001,+42.0623678,-072.6257536
01002,+42.3640608,-072.4587394
01005,+42.4188483,-072.1065981
01007,+42.2790098,-072.4004682
01008,+42.1901443,-072.9543495
01009,+42.2119688,-072.3414326
01010,+42.1281757,-072.2053516
12486,+41.8324170,-074.0639836
11220,+40.6410868,-074.0165520
11224,+40.5773723,-073.9887059
28790,+35.2004873,-082.5247747
28791,+35.3561044,-082.5081811
28792,+35.3830075,-082.3699035
28801,+35.5943484,-082.5579169
28803,+35.5317071,-082.5230173
28804,+35.6484421,-082.5638110
28805,+35.6337537,-082.4831800
28806,+35.5719711,-082.6147292
28901,+35.1980791,-083.8103486
28902,+35.0222850,-083.9591712
28904,+35.0686298,-083.7335934
28905,+35.1639462,-083.9400874
28906,+35.1001363,-084.1385940
28909,+35.0016610,-083.9047729
45241,+39.2763620,-084.3971082
45242,+39.2428029,-084.3529959
45246,+39.2895923,-084.4692135
76523,+30.7892539,-097.2916278
76524,+31.2686436,-097.2024954
76525,+31.4997225,-098.1306400
76527,+30.8417951,-097.8096985
